year,mean_cell_exceedance_class,dominant_gridcell_decision,Province,District,mean_exceedance_probability,area_prop_yes,area_prop_uncertain,area_prop_no,decision_valid_raster_area_km2,decision_aggregation_method,decision_fallback_distance_km,decision_fallback_cell_longitude,decision_fallback_cell_latitude,mean_exceedance_probability_pct,area_pct_yes,area_pct_uncertain,area_pct_no
2015,Yes,Yes,Manica,Vanduzi,0.8400202965444106,0.7353482986537198,0.2554438603333403,0.009207841012939862,3160.5789375168374,area_weighted_exact,NA,NA,NA,84.00202965444106,73.53482986537198,25.544386033334032,0.9207841012939862
2015,Uncertain,Uncertain,Gaza,Mapai,0.4637212898189213,0,0.9786331568455771,0.021366843154422478,11401.490219566738,area_weighted_exact,NA,NA,NA,46.37212898189213,0,97.8633156845577,2.1366843154422477
2015,Uncertain,No,Gaza,Chongoene,0.22120848056718925,0.03402614248982459,0.34321731642865705,0.6227565410815178,1354.1459589967887,area_weighted_exact,NA,NA,NA,22.120848056718927,3.4026142489824593,34.32173164286571,62.27565410815178
2018,No,No,Maputo Cidade,KaMavota,1.1041900873529603e-5,0,0,1,56.8188150546852,area_weighted_exact,NA,NA,NA,0.0011041900873529603,0,0,100
2018,No,No,Maputo Cidade,KaMaxaqueni,9.151379318549097e-14,0,0,1,11.850935582738565,area_weighted_exact,NA,NA,NA,9.151379318549097e-12,0,0,100
2018,No,No,Maputo Cidade,KaMphumo,8.375539270643261e-14,0,0,1,3.0141047119047504,area_weighted_exact,NA,NA,NA,8.375539270643261e-12,0,0,100
2018,No,No,Maputo Cidade,KaMubukwana,1.6868798443323114e-8,0,0,1,48.05237792833961,area_weighted_exact,NA,NA,NA,1.6868798443323114e-6,0,0,100
2018,No,No,Maputo Cidade,KaNyaka,0.180531844496727,0,0,1,0,nearest_valid_cell_fallback,28.470747390997637,32.923470047686784,-26.28056200093588,18.0531844496727,0,0,100
2018,No,No,Maputo Cidade,KaTembe,0.052454761823973794,0,0,1,71.42290216522747,area_weighted_exact,NA,NA,NA,5.245476182397379,0,0,100
2018,No,No,Maputo Cidade,Nlhamankulu,0,0,0,1,6.48370956466289,area_weighted_exact,NA,NA,NA,0,0,0,100
2018,Uncertain,Uncertain,Cabo Delgado,Ancuabe,0.7455414891154136,0.35800268696829174,0.64199731303170815,0,4921.311869800044,area_weighted_exact,NA,NA,NA,74.55414891154136,35.80026869682917,64.19973130317082,0
2018,Yes,Yes,Cabo Delgado,Balama,0.8841576732383551,0.8118195118714785,0.18818048812852042,0,5497.671198481446,area_weighted_exact,NA,NA,NA,88.41576732383551,81.18195118714785,18.81804881285204,0
2018,Yes,Yes,Cabo Delgado,Chiúre,0.8849781386032715,0.7995452736141806,0.18926786756232322,0.011186858823496109,5348.273379890684,area_weighted_exact,NA,NA,NA,88.49781386032714,79.95452736141806,18.92678675623232,1.1186858823496109
2018,Uncertain,Uncertain,Cabo Delgado,Ibo,0.6771770119667053,0,1,0,0,nearest_valid_cell_fallback,9.013244003859649,40.50972644396059,-12.325885022391939,67.71770119667053,0,100,0
2018,Uncertain,Yes,Cabo Delgado,Macomia,0.7943762010510037,0.5773315199869756,0.40487733028192,0.017791149731104773,4146.357749099166,area_weighted_exact,NA,NA,NA,79.43762010510036,57.733151998697565,40.487733028192004,1.7791149731104774
2018,Yes,Yes,Cabo Delgado,Mecúfi,0.8224332044715696,0.6331860367542523,0.3667851819193503,2.8781326397335396e-5,1224.3274541049116,area_weighted_exact,NA,NA,NA,82.24332044715696,63.31860367542524,36.67851819193503,0.00287813263973354
2018,Uncertain,Uncertain,Cabo Delgado,Meluco,0.7117865647911417,0.15018042487510463,0.8469649311461037,0.0028546439787931646,5729.014605867038,area_weighted_exact,NA,NA,NA,71.17865647911417,15.018042487510463,84.69649311461038,0.28546439787931643
2018,Uncertain,Uncertain,Cabo Delgado,Metuge,0.5975817843243076,0.17147234531514488,0.768417833812628,0.06010982087222701,1303.3688831716665,area_weighted_exact,NA,NA,NA,59.75817843243077,17.14723453151449,76.8417833812628,6.0109820872227004
2018,Uncertain,Uncertain,Cabo Delgado,Mocímboa da Praia,0.5532962686432937,0.08516197113567033,0.8040709889009582,0.1107670399633697,3350.8654040090505,area_weighted_exact,NA,NA,NA,55.32962686432937,8.516197113567033,80.40709889009582,11.07670399633697
2018,Uncertain,Uncertain,Cabo Delgado,Montepuez,0.7353395709934185,0.2849172302218194,0.7134009665503089,0.0016818032278730192,17805.39640405698,area_weighted_exact,NA,NA,NA,73.53395709934185,28.49172302218194,71.34009665503089,0.1681803227873019
2018,Uncertain,Uncertain,Cabo Delgado,Mueda,0.627249720293723,0.17056629022575495,0.691985692568937,0.13744801720530966,11152.760415600105,area_weighted_exact,NA,NA,NA,62.724972029372296,17.056629022575496,69.1985692568937,13.744801720530967
2018,Uncertain,Uncertain,Cabo Delgado,Muidumbe,0.323826666884236,0.027148962241071946,0.593950192898435,0.3789008448604935,2095.7918785226193,area_weighted_exact,NA,NA,NA,32.3826666884236,2.7148962241071946,59.395019289843496,37.89008448604935
2018,Yes,Yes,Cabo Delgado,Namuno,0.9460170647488223,0.9800132547711666,0.019986745228832956,0,5980.892294927423,area_weighted_exact,NA,NA,NA,94.60170647488223,98.00132547711667,1.9986745228832956,0
2018,Uncertain,Uncertain,Cabo Delgado,Nangade,0.523834518815804,0,0.8854048985111462,0.11459510148885353,2867.8718541406356,area_weighted_exact,NA,NA,NA,52.3834518815804,0,88.54048985111463,11.459510148885354
2018,Uncertain,Uncertain,Cabo Delgado,Palma,0.7423360359654433,0.2555446196820225,0.7444553803179781,0,3200.829308463472,area_weighted_exact,NA,NA,NA,74.23360359654433,25.55446196820225,74.44553803179781,0
2018,Uncertain,Uncertain,Cabo Delgado,Pemba,0.36645023600873966,0,0.7375568601432794,0.2624431398567205,113.9895955423625,area_weighted_exact,NA,NA,NA,36.64502360087397,0,73.75568601432794,26.24431398567205
2018,Uncertain,Uncertain,Cabo Delgado,Quissanga,0.6636093471783447,0.1837492269763975,0.8162507730236027,0,2049.3332291390257,area_weighted_exact,NA,NA,NA,66.36093471783447,18.37492269763975,81.62507730236027,0
2018,Uncertain,No,Gaza,Bilene,0.2777379810863351,0.08092690326770144,0.35053033101270153,0.5685427657195969,1587.0846573048068,area_weighted_exact,NA,NA,NA,27.773798108633507,8.092690326770144,35.05303310127015,56.854276571959694
2018,Uncertain,Uncertain,Gaza,Chibuto,0.2623764625356914,0.044937130332913904,0.5485365853192563,0.40652628434782984,5521.56185844714,area_weighted_exact,NA,NA,NA,26.237646253569142,4.493713033291391,54.85365853192563,40.65262843478298
2018,Uncertain,Uncertain,Gaza,Chicualacuala,0.44730746851750464,0,0.9748171180545283,0.025182881945471736,11149.428022156691,area_weighted_exact,NA,NA,NA,44.73074685175046,0,97.48171180545283,2.5182881945471736
2018,Uncertain,Uncertain,Gaza,Chigubo,0.3826600528419299,0,0.953383933203896,0.04661606679610396,10321.090779254524,area_weighted_exact,NA,NA,NA,38.266005284192985,0,95.3383933203896,4.661606679610395
2018,No,No,Gaza,Chókwè,0.12620465629260808,0.04048353272050421,0.13891819359621846,0.8205982736832774,2444.4649751563247,area_weighted_exact,NA,NA,NA,12.620465629260808,4.048353272050421,13.891819359621845,82.05982736832775
2018,Uncertain,No,Gaza,Limpopo,0.4277622205910936,0.27890892740024853,0.3346965723451775,0.3863945002545741,1590.1066980998437,area_weighted_exact,NA,NA,NA,42.77622205910936,27.890892740024853,33.469657234517754,38.639450025457414
2018,No,No,Gaza,Guijá,0.15109003337995,0.007470777077605419,0.2040810644995853,0.78844815842281,4162.656055988726,area_weighted_exact,NA,NA,NA,15.109003337995,0.7470777077605419,20.40810644995853,78.84481584228101
2018,Uncertain,Uncertain,Gaza,Mabalane,0.31284892690282096,0,0.7656811664228281,0.2343188335771732,8929.073219463538,area_weighted_exact,NA,NA,NA,31.284892690282096,0,76.56811664228282,23.43188335771732
2018,Uncertain,Uncertain,Gaza,Mandlakazi,0.40239439342691374,0.0960849840567784,0.617790204985566,0.2861248109576564,2789.7285874776526,area_weighted_exact,NA,NA,NA,40.23943934269138,9.60849840567784,61.779020498556605,28.61248109576564
2018,Uncertain,Uncertain,Gaza,Massangena,0.4846609557665236,0,1,0,7469.801929930163,area_weighted_exact,NA,NA,NA,48.466095576652364,0,100,0
2018,Uncertain,Uncertain,Gaza,Massingir,0.3050156078528478,0,0.8025425528438036,0.1974574471561958,5423.261915697852,area_weighted_exact,NA,NA,NA,30.50156078528478,0,80.25425528438036,19.74574471561958
2018,No,No,Gaza,Xai-Xai,0.1069575327987958,0,0.14811796346297285,0.8518820365370271,129.39311157670173,area_weighted_exact,NA,NA,NA,10.69575327987958,0,14.811796346297285,85.18820365370271
2018,Uncertain,Uncertain,Inhambane,Funhalouro,0.4543795169194074,0,0.9916745148585732,0.008325485141427103,13621.739552408295,area_weighted_exact,NA,NA,NA,45.43795169194074,0,99.16745148585731,0.8325485141427104
2018,Uncertain,Uncertain,Inhambane,Govuro,0.4571096369174465,0.02268128683826253,0.9519546518855104,0.02536406127622746,3828.101182281183,area_weighted_exact,NA,NA,NA,45.71096369174465,2.268128683826253,95.19546518855104,2.536406127622746
2018,Yes,Yes,Inhambane,Homoíne,0.88606923893112155,0.7830597319086218,0.21694026809137854,0,1917.006644200861,area_weighted_exact,NA,NA,NA,88.60692389311215,78.30597319086218,21.694026809137853,0
2018,Uncertain,No,Inhambane,Inhambane,0.26459472933299316,0,0.4608328824681174,0.5391671175318826,106.95231630224511,area_weighted_exact,NA,NA,NA,26.459472933299317,0,46.08328824681174,53.91671175318826
2018,Yes,Yes,Inhambane,Inharrime,0.8081509519653274,0.5010484185538568,0.49895158144614277,0,2599.520507879904,area_weighted_exact,NA,NA,NA,80.81509519653274,50.104841855385686,49.89515814461428,0
2018,Uncertain,Uncertain,Inhambane,Inhassoro,0.21873670846782078,0,0.5825598311338439,0.41744016886615726,4636.055641341526,area_weighted_exact,NA,NA,NA,21.87367084678208,0,58.25598311338439,41.744016886615725
2018,Uncertain,Yes,Inhambane,Jangamo,0.7783535129002958,0.591608241755592,0.3835256931111394,0.024866065133268965,989.2474993787719,area_weighted_exact,NA,NA,NA,77.83535129002958,59.1608241755592,38.35256931111394,2.4866065133268966
2018,Uncertain,Uncertain,Inhambane,Mabote,0.4252149058950252,0.011153572414287492,0.9093990951761791,0.07944733240953192,15306.272963426696,area_weighted_exact,NA,NA,NA,42.52149058950252,1.1153572414287491,90.9399095176179,7.944733240953192
2018,Uncertain,Uncertain,Inhambane,Massinga,0.47815949299578825,0.12016602286499486,0.7531051475935114,0.12672882954149303,7173.7213241248155,area_weighted_exact,NA,NA,NA,47.815949299578826,12.016602286499486,75.31051475935115,12.672882954149303
2018,Uncertain,Yes,Inhambane,Maxixe,0.7505076166448967,0.5434494735812778,0.4565505264187223,0,115.99952415786196,area_weighted_exact,NA,NA,NA,75.05076166448967,54.34494735812778,45.65505264187223,0
2018,Uncertain,Uncertain,Inhambane,Morrumbene,0.7763088890286205,0.45779454554606963,0.5422054544539296,0,2487.8270038273827,area_weighted_exact,NA,NA,NA,77.63088890286205,45.779454554606964,54.220545445392965,0
2018,Uncertain,Uncertain,Inhambane,Panda,0.6359042250834845,0.20351594444601181,0.795458065461867,0.0010259900921196418,6843.419001673211,area_weighted_exact,NA,NA,NA,63.59042250834845,20.351594444601183,79.5458065461867,0.10259900921196419
2018,Uncertain,Uncertain,Inhambane,Vilankulo,0.31568563919482073,0.04218290368766866,0.6146297196887509,0.34318737662357907,5405.629376569867,area_weighted_exact,NA,NA,NA,31.568563919482074,4.218290368766866,61.46297196887509,34.318737662357904
2018,Uncertain,Yes,Inhambane,Zavala,0.6685391159074552,0.5133858306347538,0.35196221178667403,0.13465195757857143,1778.127123156096,area_weighted_exact,NA,NA,NA,66.85391159074553,51.33858306347538,35.1962211786674,13.465195757857144
2018,No,No,Manica,Chimoio,0.08191802454366556,0,0.16160750955558928,0.8383924904444107,174.42410242870181,area_weighted_exact,NA,NA,NA,8.191802454366556,0,16.160750955558928,83.83924904444106
2018,Uncertain,Uncertain,Manica,Guro,0.25535856087102793,0,0.593974314875755,0.40602568512424714,6929.747581522938,area_weighted_exact,NA,NA,NA,25.535856087102793,0,59.3974314875755,40.60256851242471
2018,Uncertain,Uncertain,Manica,Machaze,0.41674834563315993,0,0.9177914493840007,0.08220855061600078,13282.71523334556,area_weighted_exact,NA,NA,NA,41.67483456331599,0,91.77914493840007,8.220855061600078
2018,Uncertain,Uncertain,Manica,Manica,0.42595097359762096,0.17763410818061656,0.4280902515936338,0.39427564022574985,2341.055990046743,area_weighted_exact,NA,NA,NA,42.59509735976209,17.763410818061658,42.80902515936338,39.427564022574984
2018,Uncertain,Uncertain,Manica,Mossurize,0.4082812192144511,0.062018516721553965,0.7805551895515962,0.15742629372684933,4860.371963229896,area_weighted_exact,NA,NA,NA,40.82812192144511,6.201851672155397,78.05551895515961,15.742629372684933
2018,Uncertain,Uncertain,Manica,Tambara,0.5118083496301543,0.11343844701673896,0.8041057764040842,0.08245577657917762,4284.601821031444,area_weighted_exact,NA,NA,NA,51.18083496301543,11.343844701673895,80.41057764040842,8.245577657917762
2018,No,No,Maputo,Boane,0.025059338609417597,0,0.004939397683490144,0.9950606023165098,753.9186114573357,area_weighted_exact,NA,NA,NA,2.50593386094176,0,0.4939397683490144,99.50606023165098
2018,Uncertain,Uncertain,Maputo,Magude,0.22821797382395834,0,0.5858447891092896,0.4141552108907098,6911.108249847907,area_weighted_exact,NA,NA,NA,22.821797382395832,0,58.58447891092896,41.41552108907098
2018,No,No,Maputo,Manhiça,0.03419747354906394,0,0.03410823815887041,0.9658917618411296,2249.5779276112175,area_weighted_exact,NA,NA,NA,3.419747354906394,0,3.4108238158870408,96.58917618411296
2018,No,No,Maputo,Marracuene,0.0016282281023301639,0,0,1,622.9732196591104,area_weighted_exact,NA,NA,NA,0.1628228102330164,0,0,100
2018,No,No,Maputo,Matola,1.0832856096566477e-4,0,0,1,311.59618042144854,area_weighted_exact,NA,NA,NA,0.010832856096566477,0,0,100
2018,No,No,Maputo,Matutuíne,0.11730192912416834,0,0.1304749276188609,0.869525072381139,4828.853343120534,area_weighted_exact,NA,NA,NA,11.730192912416834,0,13.04749276188609,86.9525072381139
2018,No,No,Maputo,Moamba,0.12059881208982276,0,0.2232445712761602,0.7767554287238417,4395.874773595355,area_weighted_exact,NA,NA,NA,12.059881208982276,0,22.32445712761602,77.67554287238417
2018,No,No,Maputo,Namaacha,0.03774032103809136,0,0,1,2046.5735249074462,area_weighted_exact,NA,NA,NA,3.7740321038091356,0,0,100
2018,Yes,Yes,Nampula,Angoche,0.9622498872910614,0.9778257432616905,0.022174256738309518,0,2668.047211202732,area_weighted_exact,NA,NA,NA,96.22498872910614,97.78257432616904,2.217425673830952,0
2018,Yes,Yes,Nampula,Eráti,0.9707564473263544,0.9923862292115209,0.007613770788479264,0,5700.770679408556,area_weighted_exact,NA,NA,NA,97.07564473263544,99.23862292115209,0.7613770788479264,0
2018,Yes,Yes,Nampula,Ilha de Moçambique,0.8309937105024513,0.7013205382543101,0.2986794617456899,0,158.12896275297786,area_weighted_exact,NA,NA,NA,83.09937105024513,70.132053825431,29.86794617456899,0
2018,Uncertain,Uncertain,Nampula,Lalaua,0.6110202665880388,0.20767079711612207,0.7463208282940682,0.04600837458981089,4531.537356843916,area_weighted_exact,NA,NA,NA,61.10202665880388,20.767079711612208,74.63208282940683,4.600837458981089
2018,Uncertain,Uncertain,Nampula,Malema,0.747367944782708,0.31357580797198503,0.6864241920280149,0,6053.012110659178,area_weighted_exact,NA,NA,NA,74.7367944782708,31.3575807971985,68.64241920280149,0
2018,Yes,Yes,Nampula,Mecubúri,0.8821250302813121,0.8231568747404557,0.1768431252595442,0,7189.586316335103,area_weighted_exact,NA,NA,NA,88.21250302813121,82.31568747404557,17.68431252595442,0
2018,Yes,Yes,Nampula,Memba,0.9706948761130573,0.9930599536240323,0.006940046375967694,0,4266.579430635383,area_weighted_exact,NA,NA,NA,97.06948761130573,99.30599536240324,0.6940046375967693,0
2018,Yes,Yes,Nampula,Liúpo,0.964550138720627,1,0,0,2021.6392283813243,area_weighted_exact,NA,NA,NA,96.4550138720627,100,0,0
2018,Yes,Yes,Nampula,Mogincual,0.9501383470421634,0.9868107421806652,0.01318925781933472,0,2214.2958092038457,area_weighted_exact,NA,NA,NA,95.01383470421634,98.68107421806653,1.3189257819334719,0
2018,Yes,Yes,Nampula,Larde,0.8971152416125172,0.8761055097399407,0.12389449026005903,0,1754.350342768937,area_weighted_exact,NA,NA,NA,89.71152416125172,87.61055097399407,12.389449026005902,0
2018,Yes,Yes,Nampula,Moma,0.9012055461260606,0.8348143171243512,0.16518568287564903,0,3802.585022341837,area_weighted_exact,NA,NA,NA,90.12055461260606,83.48143171243511,16.518568287564904,0
2018,Yes,Yes,Nampula,Monapo,0.9062131547346746,0.8772976722234355,0.11424056591155189,0.008461761865011975,3515.065804291179,area_weighted_exact,NA,NA,NA,90.62131547346746,87.72976722234354,11.424056591155189,0.8461761865011975
2018,Yes,Yes,Nampula,Mossuril,0.9575608525753053,0.9193112598401388,0.08068874015986074,0,3043.506942558838,area_weighted_exact,NA,NA,NA,95.75608525753053,91.93112598401389,8.068874015986074,0
2018,Yes,Yes,Nampula,Murrupula,0.8828979614750548,0.8194221887529561,0.18057781124704456,0,3093.3778810582235,area_weighted_exact,NA,NA,NA,88.28979614750548,81.94221887529561,18.057781124704455,0
2018,Yes,Yes,Nampula,Nacala,0.8331728347036069,0.8422714287837124,0.15772857121628758,0,167.6694097920893,area_weighted_exact,NA,NA,NA,83.31728347036069,84.22714287837124,15.772857121628759,0
2018,Yes,Yes,Nampula,Nacala-a-Velha,0.996153659033645,1,0,0,1121.2806995214833,area_weighted_exact,NA,NA,NA,99.61536590336449,100,0,0
2018,Yes,Yes,Nampula,Nacarôa,0.9625992500059887,1,0,0,2713.855297196987,area_weighted_exact,NA,NA,NA,96.25992500059887,100,0,0
2018,Yes,Yes,Nampula,Rapale,0.9024749117690601,0.8615134004816009,0.13848659951839926,0,2344.327476248757,area_weighted_exact,NA,NA,NA,90.24749117690601,86.15134004816008,13.848659951839926,0
2018,Uncertain,Uncertain,Nampula,Ribáuè,0.68775534474434,0.42437824897512644,0.5090499208210826,0.06657183020378914,6248.412662083232,area_weighted_exact,NA,NA,NA,68.775534474434,42.43782489751264,50.90499208210826,6.6571830203789135
2018,Uncertain,Uncertain,Niassa,Chimbonila,0.3524770348720905,0.04512092931572894,0.6410032116936899,0.31387585899057996,5305.470756111249,area_weighted_exact,NA,NA,NA,35.24770348720905,4.512092931572894,64.100321169369,31.387585899057996
2018,Uncertain,Uncertain,Niassa,Cuamba,0.5971882743564837,0.3399167703595675,0.5438544306747369,0.11622879896569384,5344.236359872805,area_weighted_exact,NA,NA,NA,59.71882743564837,33.991677035956755,54.385443067473695,11.622879896569383
2018,Uncertain,Uncertain,Niassa,Lago,0.31814411150598254,0.02152320597676099,0.6557958732815513,0.3226809207416888,6296.419960532654,area_weighted_exact,NA,NA,NA,31.814411150598254,2.1523205976760993,65.57958732815513,32.268092074168884
2018,No,No,Niassa,Lichinga,0.05512442459772613,0,0.15544628058190932,0.8445537194180907,256.43170991825144,area_weighted_exact,NA,NA,NA,5.512442459772613,0,15.544628058190932,84.45537194180906
2018,Uncertain,Uncertain,Niassa,Majune,0.5497562147366182,0,1,0,11297.875789274443,area_weighted_exact,NA,NA,NA,54.97562147366182,0,100,0
2018,Uncertain,Uncertain,Niassa,Mandimba,0.6087636639440259,0.27992261321030537,0.6842030601626504,0.035874326627045657,4551.2443425621595,area_weighted_exact,NA,NA,NA,60.876366394402595,27.992261321030536,68.42030601626504,3.5874326627045656
2018,Uncertain,Uncertain,Niassa,Marrupa,0.6712234470520325,0.13433505790498046,0.8570909069010522,0.008574035193967594,17455.050177347377,area_weighted_exact,NA,NA,NA,67.12234470520325,13.433505790498046,85.70909069010521,0.8574035193967594
2018,Uncertain,Uncertain,Niassa,Maúa,0.6308543184344344,0.14822661723017982,0.8517733827698198,0,8046.672692386481,area_weighted_exact,NA,NA,NA,63.08543184344344,14.822661723017983,85.17733827698198,0
2018,Uncertain,Uncertain,Niassa,Mavago,0.4039403584954056,0,0.7568401326529135,0.24315986734708636,8982.636971584485,area_weighted_exact,NA,NA,NA,40.39403584954056,0,75.68401326529136,24.315986734708638
2018,Uncertain,Uncertain,Niassa,Mecanhelas,0.4579047664384567,0.14165602074063058,0.6674510247762795,0.19089295448308996,4680.583700161123,area_weighted_exact,NA,NA,NA,45.790476643845665,14.165602074063058,66.74510247762795,19.089295448308995
2018,Uncertain,Uncertain,Niassa,Mecula,0.7072412098412989,0.03132548309479231,0.9686745169052069,0,17683.47062430748,area_weighted_exact,NA,NA,NA,70.7241209841299,3.1325483094792306,96.8674516905207,0
2018,Uncertain,Uncertain,Niassa,Metarica,0.686372676112233,0.163634382461722,0.8363656175382777,0,4859.419434926709,area_weighted_exact,NA,NA,NA,68.6372676112233,16.363438246172198,83.63656175382776,0
2018,Uncertain,Uncertain,Niassa,Muembe,0.27835751526411856,0,0.7650170165754295,0.2349829834245711,5801.928923350374,area_weighted_exact,NA,NA,NA,27.835751526411855,0,76.50170165754295,23.49829834245711
2018,Uncertain,Uncertain,Niassa,N'gaúma,0.5731108437504241,0.26334274236269195,0.5419131508317279,0.19474410680558069,2965.1330483149395,area_weighted_exact,NA,NA,NA,57.31108437504241,26.334274236269195,54.19131508317279,19.47441068055807
2018,Uncertain,Uncertain,Niassa,Nipepe,0.7253045174220389,0.28872700268432816,0.7112729973156712,0,5000.3399270554955,area_weighted_exact,NA,NA,NA,72.5304517422039,28.872700268432816,71.12729973156712,0
2018,Uncertain,Uncertain,Niassa,Sanga,0.4783625365987504,0,0.9140093134963881,0.08599068650361197,12270.233129848348,area_weighted_exact,NA,NA,NA,47.83625365987504,0,91.40093134963881,8.599068650361197
2018,No,No,Sofala,Beira,0.16516764839255876,0,0.4122052143550176,0.5877947856449822,598.8563829168409,area_weighted_exact,NA,NA,NA,16.516764839255877,0,41.22052143550176,58.77947856449822
2018,Uncertain,Uncertain,Sofala,Búzi,0.5040707387428567,0.1436318324395279,0.7171669571049948,0.13920121045547532,7079.746341075405,area_weighted_exact,NA,NA,NA,50.40707387428567,14.36318324395279,71.71669571049948,13.920121045547532
2018,Uncertain,Uncertain,Sofala,Caia,0.5466787714623061,0.07169553862703171,0.8451578839081512,0.08314657746481609,3583.8748999644604,area_weighted_exact,NA,NA,NA,54.667877146230616,7.169553862703171,84.51578839081512,8.31465774648161
2018,Uncertain,Uncertain,Sofala,Chemba,0.30389351440028745,0.05152897048375719,0.5439190240274152,0.40455200548882725,3977.6398538789254,area_weighted_exact,NA,NA,NA,30.389351440028744,5.152897048375719,54.39190240274152,40.45520054888272
2018,Uncertain,Uncertain,Sofala,Cheringoma,0.7306804387585893,0.15938935812284905,0.8406106418771504,0,7064.296502085632,area_weighted_exact,NA,NA,NA,73.06804387585893,15.938935812284905,84.06106418771503,0
2018,Uncertain,Uncertain,Sofala,Chibabava,0.5368355459043096,0.11539342819459582,0.8171262283129997,0.06748034349240636,6994.928333987966,area_weighted_exact,NA,NA,NA,53.68355459043096,11.539342819459582,81.71262283129998,6.748034349240636
2018,Uncertain,Uncertain,Sofala,Dondo,0.6104468169940184,0.2618000268944171,0.5874665723483061,0.1507334007572767,2279.8842014001402,area_weighted_exact,NA,NA,NA,61.044681699401835,26.18000268944171,58.746657234830614,15.073340075727671
2018,Uncertain,Uncertain,Sofala,Machanga,0.5824793074649389,0.11299809298922417,0.8680932703994098,0.01890863661136594,5484.519232124451,area_weighted_exact,NA,NA,NA,58.24793074649389,11.299809298922417,86.80932703994098,1.890863661136594
2018,Uncertain,Uncertain,Sofala,Marínguè,0.6049839139306223,0.2431738601382062,0.7031661680456498,0.053659971816142696,6149.887042372368,area_weighted_exact,NA,NA,NA,60.498391393062235,24.31738601382062,70.31661680456497,5.3659971816142695
2018,Yes,Yes,Sofala,Marromeu,0.8180522831611364,0.5368472544079046,0.46313459903898607,1.814655310768735e-5,5665.862664551121,area_weighted_exact,NA,NA,NA,81.80522831611364,53.68472544079046,46.313459903898604,0.0018146553107687348
2018,Uncertain,Uncertain,Sofala,Muanza,0.7400739257113578,0.25514993122266655,0.7448500687773322,0,7341.9242688972045,area_weighted_exact,NA,NA,NA,74.00739257113578,25.514993122266656,74.48500687773321,0
2018,Yes,Yes,Sofala,Nhamatanda,0.8068649081042394,0.599038186575289,0.37963073164160466,0.021331081783104666,4015.780822235519,area_weighted_exact,NA,NA,NA,80.68649081042393,59.903818657528895,37.96307316416046,2.133108178310467
2018,Uncertain,Uncertain,Tete,Angónia,0.30532102772318687,0.049994967274347914,0.48359043359124393,0.4664145991344068,3104.377841403821,area_weighted_exact,NA,NA,NA,30.532102772318687,4.999496727434791,48.35904335912439,46.64145991344068
2018,Uncertain,Uncertain,Tete,Cahora-Bassa,0.37891967197088405,0,0.8024495921487794,0.1975504078512221,8542.95398936535,area_weighted_exact,NA,NA,NA,37.891967197088405,0,80.24495921487794,19.755040785122212
2018,Uncertain,No,Tete,Changara,0.2212184486595461,0,0.47414067681434063,0.5258593231856595,6062.136641791855,area_weighted_exact,NA,NA,NA,22.12184486595461,0,47.41406768143406,52.58593231856595
2018,No,No,Tete,Marara,0.18607755642939464,0,0.36632285280654847,0.6336771471934518,2710.1228023951007,area_weighted_exact,NA,NA,NA,18.607755642939463,0,36.63228528065485,63.36771471934518
2018,Uncertain,Uncertain,Tete,Chifunde,0.44005909554147143,0.0032215713122532305,0.8863117567559796,0.1104666719317666,9246.941398174327,area_weighted_exact,NA,NA,NA,44.005909554147145,0.3221571312253231,88.63117567559796,11.04666719317666
2018,Uncertain,Uncertain,Tete,Chiúta,0.31327753572869166,0,0.6683699118123961,0.3316300881876035,7112.910354909944,area_weighted_exact,NA,NA,NA,31.327753572869167,0,66.83699118123961,33.163008818760346
2018,Uncertain,Uncertain,Tete,Macanga,0.3695757798255611,0.03715466065087076,0.8025579701618033,0.1602873691873262,7086.916233582106,area_weighted_exact,NA,NA,NA,36.95757798255611,3.715466065087076,80.25579701618032,16.02873691873262
2018,Uncertain,Uncertain,Tete,Mágoè,0.3419172808435602,0,0.7396551753755912,0.2603448246244102,7650.276981667397,area_weighted_exact,NA,NA,NA,34.19172808435602,0,73.96551753755912,26.034482462441023
2018,Uncertain,Uncertain,Tete,Marávia,0.3577785959796255,0.01402639200665333,0.8221762425638673,0.16379736542948095,16181.036571163779,area_weighted_exact,NA,NA,NA,35.777859597962554,1.402639200665333,82.21762425638673,16.379736542948095
2018,Uncertain,Uncertain,Tete,Moatize,0.44553744317136174,0.01978976802927675,0.826523736774376,0.15368649519634725,8303.454149686177,area_weighted_exact,NA,NA,NA,44.55374431713617,1.978976802927675,82.6523736774376,15.368649519634726
2018,Uncertain,Uncertain,Tete,Dôa,0.5976529077202177,0.1600690140671154,0.7659754816045998,0.07395550432828563,3498.214736338154,area_weighted_exact,NA,NA,NA,59.76529077202177,16.006901406711542,76.59754816045998,7.395550432828562
2018,Uncertain,Uncertain,Tete,Mutarara,0.31420517977420753,0.05871186148840899,0.5094179807410767,0.43187015777051413,2511.843215356072,area_weighted_exact,NA,NA,NA,31.420517977420754,5.871186148840899,50.941798074107666,43.187015777051414
2018,No,No,Tete,Tete,0.003004022916671187,0,0,1,257.81326305357993,area_weighted_exact,NA,NA,NA,0.30040229166711874,0,0,100
2018,Uncertain,No,Tete,Tsangano,0.225952215939465,0.01125096404714313,0.3688881547259596,0.619860881226897,3600.2515241535575,area_weighted_exact,NA,NA,NA,22.595221593946498,1.125096404714313,36.88881547259596,61.9860881226897
