year,Province,District,district_pfpr_mean,mean_cellwise_lower_95,mean_cellwise_upper_95,continuous_valid_raster_area_km2,continuous_aggregation_method,continuous_fallback_distance_km,continuous_fallback_cell_longitude,continuous_fallback_cell_latitude,district_pfpr_mean_pct,mean_cellwise_lower_95_pct,mean_cellwise_upper_95_pct,mean_cell_exceedance_class,dominant_gridcell_decision,mean_exceedance_probability,area_prop_yes,area_prop_uncertain,area_prop_no,decision_valid_raster_area_km2,decision_aggregation_method,decision_fallback_distance_km,decision_fallback_cell_longitude,decision_fallback_cell_latitude,mean_exceedance_probability_pct,area_pct_yes,area_pct_uncertain,area_pct_no
2011,Nampula,Moma,0.5240419783577966,0.20661435918951296,0.8286374651448173,3802.585022341837,area_weighted_exact,NA,NA,NA,52.40419783577966,20.661435918951295,82.86374651448173,Yes,Yes,0.9478658181139987,0.9672656150635476,0.0327343849364525,0,3802.585022341837,area_weighted_exact,NA,NA,NA,94.78658181139987,96.72656150635476,3.2734384936452496,0
2011,Nampula,Monapo,0.5328172424448315,0.22104252904410226,0.8134225137448527,3515.065804291179,area_weighted_exact,NA,NA,NA,53.28172424448315,22.104252904410227,81.34225137448527,Yes,Yes,0.94406466927474,0.9576969041486676,0.04230309585133214,0,3515.065804291179,area_weighted_exact,NA,NA,NA,94.406466927474,95.76969041486676,4.230309585133214,0
2011,Nampula,Mossuril,0.6456824669640384,0.30271264437875367,0.8878752765172997,3043.506942558838,area_weighted_exact,NA,NA,NA,64.56824669640385,30.271264437875367,88.78752765172997,Yes,Yes,0.9744340721290681,0.9793621125876468,0.020637887412353312,0,3043.506942558838,area_weighted_exact,NA,NA,NA,97.4434072129068,97.93621125876469,2.063788741235331,0
2011,Nampula,Murrupula,0.5010737799018672,0.14022541335750147,0.8593116338889287,3093.3778810582235,area_weighted_exact,NA,NA,NA,50.10737799018672,14.022541335750146,85.93116338889287,Yes,Yes,0.8973688241852223,0.8494739302666539,0.150526069733347,0,3093.3778810582235,area_weighted_exact,NA,NA,NA,89.73688241852223,84.94739302666538,15.0526069733347,0
2011,Nampula,Nacala,0.41235319587548974,0.2226611046398636,0.6215167773219626,167.6694097920893,area_weighted_exact,NA,NA,NA,41.23531958754897,22.26611046398636,62.15167773219626,Yes,Yes,0.9210110397477881,0.8422714287837124,0.15772857121628758,0,167.6694097920893,area_weighted_exact,NA,NA,NA,92.10110397477881,84.22714287837124,15.772857121628759,0
2011,Nampula,Nacala-a-Velha,0.7464816552898851,0.4204871915524753,0.9358305222795426,1121.2806995214833,area_weighted_exact,NA,NA,NA,74.64816552898851,42.04871915524753,93.58305222795425,Yes,Yes,0.9977709817011171,1,0,0,1121.2806995214833,area_weighted_exact,NA,NA,NA,99.77709817011171,100,0,0
2011,Nampula,Nacarôa,0.6031042869876323,0.20390673540143842,0.9064241836370086,2713.855297196987,area_weighted_exact,NA,NA,NA,60.31042869876323,20.39067354014384,90.64241836370086,Yes,Yes,0.9668720511459284,1,0,0,2713.855297196987,area_weighted_exact,NA,NA,NA,96.68720511459284,100,0,0
2011,Nampula,Rapale,0.5313316257306545,0.1710073410823085,0.8605488277721803,2344.327476248757,area_weighted_exact,NA,NA,NA,53.13316257306545,17.10073410823085,86.05488277721804,Yes,Yes,0.9150072036773044,0.9093973382724003,0.09060266172759948,0,2344.327476248757,area_weighted_exact,NA,NA,NA,91.50072036773044,90.93973382724003,9.060266172759949,0
2011,Nampula,Ribáuè,0.3769260259944513,0.08570556746525013,0.7595126830360847,6248.412662083232,area_weighted_exact,NA,NA,NA,37.69260259944513,8.570556746525012,75.95126830360847,Uncertain,Uncertain,0.693995582806494,0.4386131777840529,0.5043213836395436,0.05706543857640158,6248.412662083232,area_weighted_exact,NA,NA,NA,69.3995582806494,43.86131777840529,50.43213836395436,5.706543857640158
2011,Niassa,Chimbonila,0.20410667773212152,0.03850208749749515,0.5095864473877582,5305.470756111249,area_weighted_exact,NA,NA,NA,20.41066777321215,3.8502087497495148,50.95864473877582,Uncertain,Uncertain,0.3789561224294028,0.0841374338793364,0.6444452732861901,0.27141729283447213,5305.470756111249,area_weighted_exact,NA,NA,NA,37.89561224294028,8.413743387933641,64.444527328619,27.141729283447212
2011,Niassa,Cuamba,0.2748670544624373,0.07689866667078264,0.5879675390395236,5344.236359872805,area_weighted_exact,NA,NA,NA,27.486705446243732,7.689866667078264,58.79675390395236,Uncertain,Uncertain,0.5779521518878028,0.258084129799551,0.6221949919489573,0.11972087825149046,5344.236359872805,area_weighted_exact,NA,NA,NA,57.79521518878028,25.808412979955097,62.21949919489573,11.972087825149046
2011,Niassa,Lago,0.2000697320046737,0.023143040722229582,0.5773877238304079,6296.419960532654,area_weighted_exact,NA,NA,NA,20.00697320046737,2.314304072222958,57.738772383040796,Uncertain,Uncertain,0.3667539934112618,0.031186902457004693,0.7051955210584424,0.26361757648455375,6296.419960532654,area_weighted_exact,NA,NA,NA,36.67539934112618,3.1186902457004693,70.51955210584424,26.361757648455374
2011,Niassa,Lichinga,0.06500503467559574,0.020972681161468526,0.14617298933777545,256.43170991825144,area_weighted_exact,NA,NA,NA,6.500503467559573,2.0972681161468527,14.617298933777544,No,No,0.05888722244152662,0,0.15544628058190932,0.8445537194180907,256.43170991825144,area_weighted_exact,NA,NA,NA,5.888722244152662,0,15.544628058190932,84.45537194180906
2011,Niassa,Majune,0.2964704763208907,0.02696662008757982,0.7887292746298318,11297.875789274443,area_weighted_exact,NA,NA,NA,29.64704763208907,2.696662008757982,78.87292746298317,Uncertain,Uncertain,0.5733054546599009,0,1,0,11297.875789274443,area_weighted_exact,NA,NA,NA,57.33054546599009,0,100,0
2011,Niassa,Mandimba,0.3334306980218573,0.09187492006251975,0.7015660429722533,4551.2443425621595,area_weighted_exact,NA,NA,NA,33.34306980218573,9.187492006251976,70.15660429722533,Uncertain,Uncertain,0.6342786193227947,0.2925874514962149,0.68092921549799,0.026483333005796486,4551.2443425621595,area_weighted_exact,NA,NA,NA,63.42786193227947,29.25874514962149,68.092921549799,2.6483333005796488
2011,Niassa,Marrupa,0.3733172290909747,0.04513362457562464,0.8395832179389936,17455.050177347377,area_weighted_exact,NA,NA,NA,37.33172290909747,4.513362457562464,83.95832179389936,Uncertain,Uncertain,0.692197101376937,0.20786202384685729,0.7835639409591767,0.008574035193967594,17455.050177347377,area_weighted_exact,NA,NA,NA,69.2197101376937,20.78620238468573,78.35639409591766,0.8574035193967594
2011,Niassa,Maúa,0.33263948556528,0.04569401511237285,0.7969135537382546,8046.672692386481,area_weighted_exact,NA,NA,NA,33.263948556528,4.569401511237285,79.69135537382546,Uncertain,Uncertain,0.6467525104837523,0.16227943173736942,0.8377205682626303,0,8046.672692386481,area_weighted_exact,NA,NA,NA,64.67525104837523,16.227943173736943,83.77205682626303,0
2011,Niassa,Mavago,0.24313051037819522,0.018761498277018233,0.6664420983882531,8982.636971584485,area_weighted_exact,NA,NA,NA,24.313051037819523,1.8761498277018234,66.6442098388253,Uncertain,Uncertain,0.43324344534112363,0,0.7735510380141238,0.22644896198587589,8982.636971584485,area_weighted_exact,NA,NA,NA,43.32434453411236,0,77.35510380141238,22.64489619858759
2011,Niassa,Mecanhelas,0.23107395704681805,0.05909930300177008,0.5167347523624395,4680.583700161123,area_weighted_exact,NA,NA,NA,23.107395704681803,5.909930300177009,51.673475236243945,Uncertain,Uncertain,0.47139998399789473,0.1290995390106169,0.6586437573533301,0.21225670363605284,4680.583700161123,area_weighted_exact,NA,NA,NA,47.13999839978948,12.90995390106169,65.86437573533301,21.225670363605285
2011,Niassa,Mecula,0.4147198938324287,0.0381614551453646,0.9077400052583923,17683.47062430748,area_weighted_exact,NA,NA,NA,41.47198938324287,3.81614551453646,90.77400052583923,Uncertain,Uncertain,0.7335834075265586,0.08784058449389533,0.9121594155061045,0,17683.47062430748,area_weighted_exact,NA,NA,NA,73.35834075265586,8.784058449389534,91.21594155061045,0
2011,Niassa,Metarica,0.34856915620587836,0.056838764401986416,0.7947443128888192,4859.419434926709,area_weighted_exact,NA,NA,NA,34.856915620587834,5.683876440198642,79.47443128888192,Uncertain,Uncertain,0.7033434280924574,0.16362426864533963,0.83637573135466,0,4859.419434926709,area_weighted_exact,NA,NA,NA,70.33434280924574,16.362426864533962,83.637573135466,0
2011,Niassa,Muembe,0.1732077100191563,0.01254695995775149,0.5945594109816165,5801.928923350374,area_weighted_exact,NA,NA,NA,17.32077100191563,1.2546959957751491,59.455941098161645,Uncertain,Uncertain,0.30436070310767727,0,0.7960217356073701,0.20397826439263056,5801.928923350374,area_weighted_exact,NA,NA,NA,30.436070310767725,0,79.60217356073701,20.397826439263056
2011,Niassa,N'gaúma,0.32285187153633754,0.06885976954208327,0.6677881824976816,2965.1330483149395,area_weighted_exact,NA,NA,NA,32.28518715363376,6.885976954208327,66.77881824976815,Uncertain,Uncertain,0.6080927816680294,0.3528918072343177,0.4557141826668495,0.19139401009883347,2965.1330483149395,area_weighted_exact,NA,NA,NA,60.80927816680294,35.28918072343177,45.57141826668495,19.139401009883347
2011,Niassa,Nipepe,0.37643783658601654,0.0612411291960452,0.8207274777846091,5000.3399270554955,area_weighted_exact,NA,NA,NA,37.643783658601656,6.12411291960452,82.07274777846091,Uncertain,Uncertain,0.7287901368680862,0.31861669940474835,0.6813833005952508,0,5000.3399270554955,area_weighted_exact,NA,NA,NA,72.87901368680862,31.861669940474833,68.13833005952507,0
2011,Niassa,Sanga,0.2839758060410374,0.023947358165753253,0.7532281014479014,12270.233129848348,area_weighted_exact,NA,NA,NA,28.39758060410374,2.3947358165753254,75.32281014479014,Uncertain,Uncertain,0.5217030498414633,0,0.9211536847100612,0.07884631528993886,12270.233129848348,area_weighted_exact,NA,NA,NA,52.170304984146334,0,92.11536847100612,7.884631528993887
2011,Sofala,Beira,0.15565629745840243,0.0464188002653652,0.34121704495108207,598.8563829168409,area_weighted_exact,NA,NA,NA,15.565629745840242,4.64188002653652,34.121704495108204,Uncertain,No,0.2888269963566407,0.0012439997934139027,0.49765218675098954,0.5011038134555964,598.8563829168409,area_weighted_exact,NA,NA,NA,28.88269963566407,0.12439997934139027,49.76521867509896,50.11038134555964
2011,Sofala,Búzi,0.2864190758352819,0.05830117967894525,0.6575318105234934,7079.746341075405,area_weighted_exact,NA,NA,NA,28.64190758352819,5.830117967894525,65.75318105234935,Uncertain,Uncertain,0.5700762464895424,0.1821449495485996,0.7292055610100364,0.0886494894413621,7079.746341075405,area_weighted_exact,NA,NA,NA,57.007624648954234,18.214494954859962,72.92055610100364,8.86494894413621
2011,Sofala,Caia,0.27044951621356933,0.05135626705669517,0.626989999916965,3583.8748999644604,area_weighted_exact,NA,NA,NA,27.044951621356933,5.135626705669518,62.6989999916965,Uncertain,Uncertain,0.5467582592191691,0.07058420446238672,0.8134756552856027,0.11594014025200935,3583.8748999644604,area_weighted_exact,NA,NA,NA,54.67582592191691,7.058420446238673,81.34756552856027,11.594014025200936
2011,Sofala,Chemba,0.16539663594715007,0.03334228694566537,0.44085393619416907,3977.6398538789254,area_weighted_exact,NA,NA,NA,16.539663594715005,3.334228694566537,44.085393619416905,Uncertain,No,0.2967686428125102,0.0765624114053706,0.45671179962537334,0.4667257889692556,3977.6398538789254,area_weighted_exact,NA,NA,NA,29.67686428125102,7.65624114053706,45.67117996253734,46.67257889692556
2011,Sofala,Cheringoma,0.4308171383358681,0.05397520620680115,0.8942078031795564,7064.296502085632,area_weighted_exact,NA,NA,NA,43.08171383358681,5.397520620680115,89.42078031795563,Uncertain,Uncertain,0.7614200545656934,0.29143738165148736,0.7085626183485123,0,7064.296502085632,area_weighted_exact,NA,NA,NA,76.14200545656934,29.143738165148736,70.85626183485122,0
2011,Sofala,Chibabava,0.283006248787515,0.05441906728466507,0.6625583901716436,6994.928333987966,area_weighted_exact,NA,NA,NA,28.300624878751503,5.441906728466507,66.25583901716436,Uncertain,Uncertain,0.574664196684987,0.15249914804346265,0.7928771887245414,0.054623663231998236,6994.928333987966,area_weighted_exact,NA,NA,NA,57.4664196684987,15.249914804346265,79.28771887245414,5.462366323199824
2011,Sofala,Dondo,0.3507063463578181,0.11375977305835201,0.6521299933136472,2279.8842014001402,area_weighted_exact,NA,NA,NA,35.07063463578181,11.375977305835201,65.21299933136471,Uncertain,Yes,0.7275001573324203,0.4718155378349395,0.4522632976100799,0.07592116455498034,2279.8842014001402,area_weighted_exact,NA,NA,NA,72.75001573324204,47.18155378349395,45.22632976100799,7.592116455498034
2011,Sofala,Machanga,0.3383726746305259,0.04877019731831733,0.8063624691613401,5484.519232124451,area_weighted_exact,NA,NA,NA,33.83726746305259,4.877019731831734,80.63624691613401,Uncertain,Uncertain,0.6545106016727815,0.1855100851961034,0.8144899148038964,0,5484.519232124451,area_weighted_exact,NA,NA,NA,65.45106016727816,18.551008519610342,81.44899148038964,0
2011,Sofala,Marínguè,0.30000056018995486,0.05785723057900696,0.6697185342315247,6149.887042372368,area_weighted_exact,NA,NA,NA,30.000056018995487,5.785723057900697,66.97185342315247,Uncertain,Uncertain,0.5649891935694267,0.21938328366300006,0.6863087282709585,0.09430798806604038,6149.887042372368,area_weighted_exact,NA,NA,NA,56.498919356942665,21.938328366300006,68.63087282709584,9.430798806604038
2011,Sofala,Marromeu,0.5046280946407518,0.12089013342740988,0.8970569179261042,5665.862664551121,area_weighted_exact,NA,NA,NA,50.46280946407518,12.089013342740989,89.70569179261042,Yes,Yes,0.85457084830968,0.740193644628563,0.2597882088183274,1.814655310768735e-5,5665.862664551121,area_weighted_exact,NA,NA,NA,85.457084830968,74.0193644628563,25.978820881832743,0.0018146553107687348
2011,Sofala,Muanza,0.4412269991609778,0.06767663288230574,0.8882219160826906,7341.9242688972045,area_weighted_exact,NA,NA,NA,44.12269991609778,6.767663288230574,88.82219160826907,Uncertain,Uncertain,0.7928768452239214,0.44318550984401733,0.5568144901559796,0,7341.9242688972045,area_weighted_exact,NA,NA,NA,79.28768452239214,44.31855098440173,55.68144901559796,0
2011,Sofala,Nhamatanda,0.44193427901450705,0.17880900557666948,0.7348495959785448,4015.780822235519,area_weighted_exact,NA,NA,NA,44.193427901450704,17.880900557666948,73.48495959785448,Yes,Yes,0.887923173156089,0.7929459778099152,0.20663571840109934,4.183037889851809e-4,4015.780822235519,area_weighted_exact,NA,NA,NA,88.7923173156089,79.29459778099151,20.663571840109935,0.041830378898518095
2011,Tete,Angónia,0.1528082030173573,0.045355042724015096,0.34017866139853764,3104.377841403821,area_weighted_exact,NA,NA,NA,15.280820301735732,4.53550427240151,34.017866139853766,Uncertain,No,0.29113317867938,0.06258095686810672,0.46088459487863925,0.47653444825325275,3104.377841403821,area_weighted_exact,NA,NA,NA,29.113317867937997,6.258095686810671,46.08845948786392,47.65344482532527
2011,Tete,Cahora-Bassa,0.21037967749220265,0.015212578301932182,0.6485874717603195,8542.95398936535,area_weighted_exact,NA,NA,NA,21.037967749220265,1.5212578301932183,64.85874717603195,Uncertain,Uncertain,0.38324067445918325,0,0.8196133586700003,0.18038664133000143,8542.95398936535,area_weighted_exact,NA,NA,NA,38.324067445918324,0,81.96133586700003,18.038664133000143
2011,Tete,Changara,0.12625338382201456,0.0122383001046775,0.4349930761464319,6062.136641791855,area_weighted_exact,NA,NA,NA,12.625338382201456,1.22383001046775,43.49930761464319,Uncertain,No,0.20698791403080985,0,0.43644260019760256,0.5635573998023977,6062.136641791855,area_weighted_exact,NA,NA,NA,20.698791403080985,0,43.64426001976025,56.355739980239775
2011,Tete,Marara,0.1295060587438917,0.017675794985571293,0.4055951450817865,2710.1228023951007,area_weighted_exact,NA,NA,NA,12.95060587438917,1.7675794985571294,40.55951450817865,Uncertain,No,0.20430833560774486,0,0.4735512986629023,0.526448701337098,2710.1228023951007,area_weighted_exact,NA,NA,NA,20.430833560774488,0,47.35512986629023,52.6448701337098
2011,Tete,Chifunde,0.2292982169101212,0.02444703961827802,0.6629796711048523,9246.941398174327,area_weighted_exact,NA,NA,NA,22.92982169101212,2.444703961827802,66.29796711048523,Uncertain,Uncertain,0.4433436640203789,0.0032215713122532305,0.8973041220300251,0.09947430665772135,9246.941398174327,area_weighted_exact,NA,NA,NA,44.33436640203789,0.3221571312253231,89.7304122030025,9.947430665772135
2011,Tete,Chiúta,0.1806589403564126,0.02096110515785903,0.5486417832993463,7112.910354909944,area_weighted_exact,NA,NA,NA,18.06589403564126,2.096110515785903,54.86417832993463,Uncertain,Uncertain,0.33071439963639726,0.015927133497980684,0.648489063483854,0.3355838030181649,7112.910354909944,area_weighted_exact,NA,NA,NA,33.071439963639726,1.5927133497980683,64.8489063483854,33.558380301816484
2011,Tete,Macanga,0.21316055186101465,0.025639651518924802,0.6261775858847385,7086.916233582106,area_weighted_exact,NA,NA,NA,21.316055186101465,2.56396515189248,62.61775858847385,Uncertain,Uncertain,0.3940637817171509,0.041346907707360485,0.8262404653771908,0.13241262691544867,7086.916233582106,area_weighted_exact,NA,NA,NA,39.40637817171509,4.134690770736048,82.62404653771908,13.241262691544867
2011,Tete,Mágoè,0.18376685339702026,0.01454463633119941,0.6002883784548766,7650.276981667397,area_weighted_exact,NA,NA,NA,18.376685339702025,1.454463633119941,60.02883784548766,Uncertain,Uncertain,0.33285037193509043,0,0.7542543054295785,0.245745694570423,7650.276981667397,area_weighted_exact,NA,NA,NA,33.28503719350904,0,75.42543054295786,24.5745694570423
2011,Tete,Marávia,0.19758660869144348,0.016651750779772823,0.6297271655624412,16181.036571163779,area_weighted_exact,NA,NA,NA,19.758660869144347,1.6651750779772823,62.97271655624412,Uncertain,Uncertain,0.36203891562264995,0.00895848724559303,0.8269885999171803,0.1640529128372283,16181.036571163779,area_weighted_exact,NA,NA,NA,36.20389156226499,0.895848724559303,82.69885999171804,16.405291283722832
2011,Tete,Moatize,0.2299191807607408,0.03295121277927236,0.6196247849756336,8303.454149686177,area_weighted_exact,NA,NA,NA,22.99191807607408,3.2951212779272363,61.96247849756335,Uncertain,Uncertain,0.4484386130375462,0.04336212649438048,0.7974874113026864,0.15915046220293358,8303.454149686177,area_weighted_exact,NA,NA,NA,44.843861303754615,4.336212649438048,79.74874113026864,15.915046220293357
2011,Tete,Dôa,0.30176559464993413,0.051327065483755534,0.707539404774015,3498.214736338154,area_weighted_exact,NA,NA,NA,30.176559464993414,5.132706548375554,70.7539404774015,Uncertain,Uncertain,0.5997431320710933,0.14904470384396437,0.793532436052128,0.057422860103908784,3498.214736338154,area_weighted_exact,NA,NA,NA,59.97431320710933,14.904470384396436,79.3532436052128,5.742286010390878
2011,Tete,Mutarara,0.17846805578126693,0.05078553084370735,0.41741785213533245,2511.843215356072,area_weighted_exact,NA,NA,NA,17.84680557812669,5.078553084370735,41.74178521353325,Uncertain,Uncertain,0.3362097972745663,0.06539090122514613,0.5376281962017012,0.3969809025731526,2511.843215356072,area_weighted_exact,NA,NA,NA,33.62097972745663,6.5390901225146125,53.76281962017012,39.69809025731526
2011,Tete,Tete,0.04038823598419703,0.012120210072058135,0.10032576743126677,257.81326305357993,area_weighted_exact,NA,NA,NA,4.038823598419703,1.2120210072058135,10.032576743126677,No,No,0.003867014295974441,0,0,1,257.81326305357993,area_weighted_exact,NA,NA,NA,0.3867014295974441,0,0,100
2011,Tete,Tsangano,0.13734298843077747,0.02496837448000163,0.3670146943815724,3600.2515241535575,area_weighted_exact,NA,NA,NA,13.734298843077747,2.496837448000163,36.70146943815724,Uncertain,No,0.23194316569957651,0.013344460936515057,0.3675802664312345,0.6190752726322502,3600.2515241535575,area_weighted_exact,NA,NA,NA,23.19431656995765,1.3344460936515057,36.75802664312345,61.90752726322501
2011,Tete,Zumbo,0.2627629360051978,0.024109372647203014,0.7390208947342207,11545.845067397402,area_weighted_exact,NA,NA,NA,26.27629360051978,2.4109372647203013,73.90208947342207,Uncertain,Uncertain,0.5022740663619533,0.017437237639202862,0.9222142253435408,0.06034853701725311,11545.845067397402,area_weighted_exact,NA,NA,NA,50.227406636195326,1.7437237639202863,92.22142253435408,6.034853701725311
2011,Zambézia,Alto Molócuè,0.4209473241956954,0.11040987400565525,0.790633769511471,6340.119478940637,area_weighted_exact,NA,NA,NA,42.09473241956954,11.040987400565525,79.0633769511471,Uncertain,Yes,0.7960396177245838,0.6116716769183722,0.3696430244369871,0.018685298644640413,6340.119478940637,area_weighted_exact,NA,NA,NA,79.60396177245838,61.16716769183722,36.96430244369871,1.8685298644640413
2011,Zambézia,Chinde,0.5161752206150886,0.12284536145809541,0.8770277970564243,2847.540294153646,area_weighted_exact,NA,NA,NA,51.61752206150886,12.284536145809541,87.70277970564243,Yes,Yes,0.9030034150168915,0.9698727187397275,0.030127281260272535,0,2847.540294153646,area_weighted_exact,NA,NA,NA,90.30034150168915,96.98727187397274,3.0127281260272536,0
2011,Zambézia,Luabo,0.5696000525516722,0.2358292794171989,0.8615783663122104,1102.4943833207733,area_weighted_exact,NA,NA,NA,56.960005255167225,23.582927941719888,86.15783663122104,Yes,Yes,0.9507355854184292,0.9703900610699505,0.029609938930049456,0,1102.4943833207733,area_weighted_exact,NA,NA,NA,95.07355854184291,97.03900610699505,2.9609938930049458,0
2011,Zambézia,Gilé,0.4689071428713364,0.10585051479258277,0.8737140483685203,8977.16664779572,area_weighted_exact,NA,NA,NA,46.89071428713364,10.585051479258277,87.37140483685202,Yes,Yes,0.8419201008551955,0.6381434650596529,0.3618565349403481,0,8977.16664779572,area_weighted_exact,NA,NA,NA,84.19201008551956,63.81434650596529,36.18565349403481,0
2011,Zambézia,Gurué,0.3387510482486055,0.08278871166937454,0.6897850239093903,5643.069015448135,area_weighted_exact,NA,NA,NA,33.87510482486055,8.278871166937455,68.97850239093903,Uncertain,Uncertain,0.6456721284527693,0.38637019997384353,0.5611040773387257,0.0525257226874298,5643.069015448135,area_weighted_exact,NA,NA,NA,64.56721284527693,38.63701999738435,56.11040773387257,5.25257226874298
2011,Zambézia,Ile,0.3667479204856951,0.09474014936376453,0.7348917911763959,2933.5346191349017,area_weighted_exact,NA,NA,NA,36.67479204856951,9.474014936376452,73.4891791176396,Uncertain,Uncertain,0.7691482068690837,0.4514432130507489,0.5485567869492506,0,2933.5346191349017,area_weighted_exact,NA,NA,NA,76.91482068690837,45.14432130507489,54.85567869492506,0
2011,Zambézia,Mulevala,0.5487086246094693,0.1789501540199103,0.8769672725188652,2701.0215508537267,area_weighted_exact,NA,NA,NA,54.87086246094693,17.895015401991028,87.69672725188651,Yes,Yes,0.9432219411631881,0.9984738842092551,0.0015261157907449031,0,2701.0215508537267,area_weighted_exact,NA,NA,NA,94.32219411631881,99.84738842092551,0.1526115790744903,0
2011,Zambézia,Inhassunge,0.36416036912299354,0.10487245380188782,0.694416199841136,704.5792729672821,area_weighted_exact,NA,NA,NA,36.416036912299354,10.487245380188783,69.4416199841136,Uncertain,Yes,0.7781006671212084,0.534044767895469,0.41624464184445653,0.04971059026007472,704.5792729672821,area_weighted_exact,NA,NA,NA,77.81006671212084,53.4044767895469,41.62446418444566,4.971059026007472
2011,Zambézia,Lugela,0.4586275594122582,0.10090982417847086,0.853409903331904,6127.573048141531,area_weighted_exact,NA,NA,NA,45.86275594122582,10.090982417847085,85.3409903331904,Yes,Yes,0.8584090727328519,0.8109667757757743,0.18903322422422544,0,6127.573048141531,area_weighted_exact,NA,NA,NA,85.8409072732852,81.09667757757742,18.903322422422544,0
2011,Zambézia,Maganja da Costa,0.40904867055750677,0.13759904716819987,0.7246782856621713,2803.799468990544,area_weighted_exact,NA,NA,NA,40.90486705575068,13.759904716819987,72.46782856621714,Yes,Yes,0.8911272154316421,0.9192930513834382,0.08070694861656177,0,2803.799468990544,area_weighted_exact,NA,NA,NA,89.11272154316421,91.92930513834382,8.070694861656177,0
2011,Zambézia,Mocubela,0.5039387230750202,0.1322073260411724,0.8697027874409605,4684.17753631123,area_weighted_exact,NA,NA,NA,50.39387230750202,13.220732604117241,86.97027874409605,Yes,Yes,0.8861131440707354,0.8381134217794292,0.16188657822057081,0,4684.17753631123,area_weighted_exact,NA,NA,NA,88.61131440707354,83.81134217794292,16.18865782205708,0
2011,Zambézia,Milange,0.30121487674443354,0.07379225244562003,0.630899371677596,5416.340008178124,area_weighted_exact,NA,NA,NA,30.121487674443355,7.379225244562003,63.0899371677596,Uncertain,Uncertain,0.6039024382088671,0.3347550014647766,0.5127005785495279,0.15254441998569565,5416.340008178124,area_weighted_exact,NA,NA,NA,60.39024382088671,33.47550014647766,51.27005785495279,15.254441998569565
2011,Zambézia,Molumbo,0.21708938927315002,0.037447338458573926,0.589359765579938,4101.424765772261,area_weighted_exact,NA,NA,NA,21.708938927315003,3.7447338458573927,58.9359765579938,Uncertain,Uncertain,0.44615825574588625,0.05268935648924874,0.9315291471781219,0.015781496332629256,4101.424765772261,area_weighted_exact,NA,NA,NA,44.61582557458863,5.268935648924874,93.15291471781218,1.5781496332629257
2011,Zambézia,Mocuba,0.4633172234236454,0.12090593914872416,0.8469585492365443,8772.512015466422,area_weighted_exact,NA,NA,NA,46.33172234236454,12.090593914872416,84.69585492365444,Yes,Yes,0.8436225008128084,0.6550603654040839,0.34493963459591703,0,8772.512015466422,area_weighted_exact,NA,NA,NA,84.36225008128085,65.50603654040839,34.493963459591704,0
2011,Zambézia,Mopeia,0.3876174747191775,0.06162546392171237,0.8323509459652011,7656.790168452209,area_weighted_exact,NA,NA,NA,38.76174747191775,6.162546392171238,83.23509459652011,Uncertain,Uncertain,0.7184142480000821,0.31831773098172766,0.6816822690182733,0,7656.790168452209,area_weighted_exact,NA,NA,NA,71.84142480000821,31.831773098172768,68.16822690182734,0
2011,Zambézia,Derre,0.3699219387533735,0.055460966635831194,0.826328951335531,4746.85149417772,area_weighted_exact,NA,NA,NA,36.99219387533735,5.5460966635831195,82.63289513355309,Uncertain,Uncertain,0.7181627979095713,0.1948668753221516,0.8051331246778481,0,4746.85149417772,area_weighted_exact,NA,NA,NA,71.81627979095713,19.48668753221516,80.51331246778481,0
2011,Zambézia,Morrumbala,0.40351939849376667,0.11861018647787112,0.758172936570094,7970.6728579017645,area_weighted_exact,NA,NA,NA,40.35193984937667,11.861018647787112,75.8172936570094,Uncertain,Yes,0.7640624998886475,0.5219727232530903,0.46694210806124853,0.011085168685661428,7970.6728579017645,area_weighted_exact,NA,NA,NA,76.40624998886474,52.19727232530903,46.69421080612485,1.1085168685661428
2011,Zambézia,Namacurra,0.43309729682088244,0.17658101426994946,0.7211466450411727,2006.1003639470937,area_weighted_exact,NA,NA,NA,43.309729682088246,17.658101426994946,72.11466450411727,Yes,Yes,0.85885347566683,0.8055150884975109,0.18170940517018602,0.012775506332302986,2006.1003639470937,area_weighted_exact,NA,NA,NA,85.885347566683,80.55150884975109,18.170940517018604,1.2775506332302986
2011,Zambézia,Namarroi,0.3659688034592724,0.06529566031642924,0.7947637504471711,3060.854182947534,area_weighted_exact,NA,NA,NA,36.59688034592724,6.529566031642924,79.4763750447171,Uncertain,Uncertain,0.7409513837366434,0.2769428251911271,0.7230571748088732,0,3060.854182947534,area_weighted_exact,NA,NA,NA,74.09513837366434,27.69428251911271,72.30571748088732,0
2011,Zambézia,Nicoadala,0.3022862146816467,0.051633420436757185,0.7018394444453709,2763.477509694292,area_weighted_exact,NA,NA,NA,30.22862146816467,5.163342043675718,70.18394444453709,Uncertain,Uncertain,0.6111374117023726,0.11143082875091889,0.8650017672391473,0.023567404009933124,2763.477509694292,area_weighted_exact,NA,NA,NA,61.113741170237255,11.143082875091888,86.50017672391473,2.3567404009933126
